Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Avg Monthly Long Distance Charges,Contract,Monthly Charge
6223-DHJGV,Female,56,No,0,0,42,None,23.25,One Year,20.65
6227-FBDXH,Male,50,Yes,0,10,69,Offer A,3.81,One Year,99.5
6227-HWPWX,Female,40,No,0,0,15,Offer D,4.67,Month-to-Month,69.0
6229-LSCKB,Male,69,No,0,0,6,Offer E,48.32,Month-to-Month,79.7
6230-BSUXY,Female,71,No,0,0,1,None,42.5,Month-to-Month,85.0
6231-WFGFH,Male,39,Yes,2,4,4,None,3.63,Month-to-Month,20.5
6233-HXJMX,Female,42,No,0,0,45,Offer B,13.82,Month-to-Month,89.3
6234-PFPXL,Male,42,Yes,0,6,22,None,35.62,Month-to-Month,95.9
6234-RAAPL,Female,60,Yes,0,7,72,None,23.66,Two Year,99.9
6242-FEGFD,Male,43,Yes,0,5,66,None,36.55,Two Year,96.6
6242-MBHPK,Female,67,Yes,0,1,23,None,41.88,One Year,95.1
6242-SGYTS,Male,19,Yes,3,6,62,Offer B,15.76,One Year,94.95
6244-BESBM,Male,61,Yes,1,6,69,None,12.02,Two Year,95.2
6248-BSHKG,Male,42,Yes,3,7,61,Offer B,31.49,One Year,20.4
6248-TKCQV,Female,37,Yes,0,5,70,None,43.81,Two Year,80.6
6250-CGGUN,Male,41,No,0,0,54,Offer B,30.66,One Year,84.4
6252-DFGTK,Female,64,Yes,0,1,37,None,30.36,One Year,68.1
6253-GNHWH,Female,63,Yes,3,9,71,None,45.81,Two Year,71.1
6253-WRFHY,Male,59,Yes,1,1,13,None,13.32,One Year,64.75
6257-DTAYD,Male,27,Yes,0,1,71,Offer A,3.86,Two Year,104.15
6257-RJOHI,Male,58,No,0,0,4,Offer E,1.88,Month-to-Month,50.8
6258-NGCNG,Male,54,No,0,0,7,Offer E,1.41,Month-to-Month,23.5
6258-PVZWJ,Male,38,Yes,0,1,68,Offer A,11.83,Two Year,90.8
6259-WJQLC,Male,77,No,0,0,32,Offer C,1.12,One Year,81.1
6260-ONULR,Male,55,No,0,0,1,None,42.19,Month-to-Month,62.8
6260-XLACS,Male,49,No,0,0,4,None,23.04,One Year,19.7
6261-LHRTG,Female,27,No,0,0,26,None,39.84,Month-to-Month,54.75
6261-RCVNS,Female,22,No,0,0,42,Offer B,5.75,One Year,73.9
6265-FRMTQ,Male,56,No,0,0,31,None,25.58,Two Year,20.4
6265-SXWBU,Male,35,Yes,2,9,69,None,42.45,One Year,95.75
6266-QHOJZ,Female,47,No,0,0,65,None,38.33,One Year,89.85
6267-DCFFZ,Female,68,Yes,0,8,30,Offer C,47.75,Two Year,90.05
6270-OMFIW,Male,33,Yes,0,9,60,Offer B,47.4,One Year,94.4
6275-YDUVO,Female,62,No,0,0,2,Offer E,24.05,Month-to-Month,-5.0
6278-FEPBZ,Female,57,No,0,0,9,Offer E,2.6,Month-to-Month,20.25
6283-GITPX,Male,20,No,3,0,71,Offer A,4.76,Two Year,76.9
6284-AHOOQ,Male,71,No,0,0,22,None,46.11,Month-to-Month,90.5
6284-KMNUF,Female,33,Yes,0,10,56,Offer B,37.5,One Year,98.0
6285-FTQBF,Male,53,Yes,3,4,72,Offer A,36.82,Two Year,25.55
6286-SUUWT,Male,44,No,0,0,1,Offer E,27.08,Month-to-Month,19.95
6286-ZHAOK,Female,47,Yes,7,6,20,Offer D,36.85,Month-to-Month,25.55
6288-CHQJB,Female,21,Yes,0,3,54,Offer B,28.17,Two Year,69.95
6288-LBEAR,Female,22,No,0,0,23,None,15.18,Month-to-Month,79.1
6289-CPNLD,Male,33,Yes,0,3,33,Offer C,33.32,One Year,73.9
6292-TOSSS,Male,64,No,0,0,50,Offer B,47.16,Two Year,24.9
6295-OSINB,Male,20,Yes,0,2,72,Offer A,6.89,Two Year,109.65
6296-DDOOR,Female,19,No,0,0,19,None,24.35,One Year,58.2
6297-NOOPG,Female,41,Yes,0,4,70,None,28.54,Two Year,110.5
6298-QDFNH,Male,48,No,0,0,22,None,19.19,Month-to-Month,79.35
6300-BWMJX,Female,45,Yes,0,1,59,None,20.78,Month-to-Month,93.35
6302-JGYRJ,Male,37,No,0,0,31,None,6.71,One Year,79.45
6303-KFWSL,Female,28,No,0,0,29,None,39.35,One Year,55.25
6304-IJFSQ,Male,63,No,0,0,3,None,46.57,Month-to-Month,49.9
6305-YLBMM,Male,50,No,0,0,69,None,2.52,One Year,104.05
6308-CQRBU,Female,32,Yes,0,7,71,None,29.78,Two Year,109.25
6311-UEUME,Female,37,No,0,0,29,None,44.33,Month-to-Month,78.9
6319-IEJWJ,Male,63,Yes,0,1,20,None,49.69,Month-to-Month,90.2
6319-QSUSR,Female,57,No,1,0,11,Offer D,44.88,Month-to-Month,19.7
6322-HRPFA,Male,42,Yes,2,3,49,Offer B,5.29,Month-to-Month,59.6
6322-PJJDJ,Male,58,Yes,0,8,49,Offer B,36.3,Two Year,94.8
6323-AYBRX,Male,51,No,0,0,59,None,26.63,Two Year,19.35
6326-MTTXK,Male,56,No,0,0,8,Offer E,3.27,Month-to-Month,100.85
6328-ZPBGN,Female,67,No,0,0,11,None,3.62,Month-to-Month,95.15
6330-JKLPC,Male,42,Yes,0,3,11,Offer D,11.5,Month-to-Month,80.5
6331-EWIEB,Male,49,No,0,0,20,Offer D,1.36,Month-to-Month,85.25
6331-LWDTQ,Male,49,No,0,0,10,None,33.75,Month-to-Month,72.15
6332-FBZRI,Male,39,Yes,1,6,67,None,36.21,One Year,69.35
6333-YDVLT,Male,61,No,0,0,65,None,33.11,One Year,110.0
6339-RZCBJ,Male,45,No,0,0,48,None,3.59,Two Year,78.9
6339-TBELP,Male,53,No,0,0,71,None,6.75,Two Year,86.4
6339-YPSAH,Male,54,No,0,0,9,None,1.85,Month-to-Month,73.8
6340-DACFT,Female,37,Yes,3,10,50,None,10.13,Two Year,20.55
6341-AEVKX,Female,37,Yes,0,5,62,Offer B,44.95,One Year,104.3
6341-JVQGF,Female,26,Yes,0,2,31,None,39.34,One Year,81.15
6345-FZOQH,Male,40,Yes,0,3,69,Offer A,30.86,Two Year,19.9
6345-ULYRW,Male,68,Yes,0,1,44,None,24.62,One Year,88.4
6347-DCUIK,Male,28,No,0,0,10,Offer D,29.24,Month-to-Month,74.15
6349-JDHQP,Female,62,No,0,0,53,None,18.81,Two Year,19.85
6350-XFYGW,Male,80,No,0,0,4,None,19.0,Two Year,94.75
6352-GIGGQ,Male,19,No,0,0,67,Offer A,37.32,One Year,88.8
6352-TWCAU,Female,32,No,0,0,35,None,19.07,Month-to-Month,86.45
6353-BRMMA,Female,62,Yes,3,3,54,Offer B,42.35,Month-to-Month,104.1
6356-ELRKD,Female,29,No,0,0,1,None,6.67,Month-to-Month,95.6
6357-JJPQT,Female,48,No,0,0,3,None,26.86,Month-to-Month,80.5
6358-LYNGM,Male,26,No,0,0,1,Offer E,1.84,Month-to-Month,74.9
6360-SVNWV,Female,72,No,0,0,31,None,47.48,Two Year,73.55
6362-QHAFM,Male,53,Yes,0,1,42,None,42.45,One Year,108.3
6365-HITVU,Female,24,Yes,2,5,71,None,48.08,Two Year,87.25
6365-MTGZX,Male,44,No,0,0,24,None,24.76,Month-to-Month,96.0
6366-XIVKZ,Female,40,Yes,3,3,13,None,39.2,Month-to-Month,63.15
6368-NWMCE,Female,61,No,0,0,38,None,21.19,Month-to-Month,68.15
6368-TZZDT,Male,62,Yes,2,8,4,None,3.57,Two Year,19.5
6369-MCAKO,Female,50,Yes,1,4,68,Offer A,47.91,Two Year,89.05
6370-ZVHDV,Female,52,Yes,0,1,61,Offer B,40.37,Two Year,25.3
6371-NZYEG,Male,38,Yes,0,9,16,None,23.31,Two Year,64.25
6372-RFVNS,Female,55,Yes,0,1,1,Offer E,28.04,Month-to-Month,78.8
6374-AFWOX,Male,23,Yes,0,3,46,None,46.71,Two Year,65.65
6374-NTQLP,Male,67,Yes,2,4,72,None,16.82,Two Year,104.1
6376-GAHQE,Male,48,No,0,0,4,Offer E,42.8,Month-to-Month,77.85
6377-KSLXC,Male,31,No,0,0,5,None,24.16,Month-to-Month,19.95
6377-WHAOX,Female,48,Yes,0,5,60,Offer B,9.98,Month-to-Month,106.15
6379-RXJRQ,Male,42,Yes,0,1,10,None,22.03,Month-to-Month,70.1
6380-ARCEH,Male,19,No,0,0,1,Offer E,41.1,Month-to-Month,20.2
6383-ZTSIW,Female,77,Yes,0,6,39,None,9.13,One Year,99.1
6384-VMJHP,Female,23,No,0,0,72,Offer A,23.02,Two Year,73.0
6386-SZZKH,Female,38,Yes,0,1,49,None,6.45,Two Year,107.95
6388-TABGU,Male,48,No,0,0,62,Offer B,7.96,One Year,56.15
6390-DSAZX,Female,21,No,0,0,1,None,6.19,Month-to-Month,73.6
6393-WRYZE,Female,35,Yes,0,1,34,None,43.33,Month-to-Month,97.65
6394-HHHZM,Male,27,No,0,0,3,Offer E,38.41,Month-to-Month,20.7
6394-MFYNG,Female,20,No,0,0,48,None,5.19,Month-to-Month,107.4
6400-BWQKW,Female,51,No,0,0,6,None,19.74,Month-to-Month,79.05
6402-EJMWF,Male,33,No,0,0,4,None,21.03,Month-to-Month,55.3
6402-ZFPPI,Female,75,No,0,0,25,None,36.5,Month-to-Month,102.8
6407-GSJNL,Female,56,No,0,0,51,Offer B,44.35,Two Year,24.95
6407-UTSLV,Female,76,No,0,0,2,None,32.98,Two Year,83.8
6408-OTUBZ,Female,44,No,0,0,66,Offer A,16.39,One Year,104.55
6408-WHTEF,Male,45,Yes,2,7,72,None,2.75,Two Year,89.4
6410-LEFEN,Female,38,No,0,0,9,None,15.62,Month-to-Month,45.15
6413-XKKPU,Male,54,Yes,0,1,17,None,19.19,Month-to-Month,89.4
6416-JNVRK,Female,50,No,0,0,46,Offer B,2.03,One Year,55.65
6416-TVAIH,Male,39,Yes,0,1,1,Offer E,30.62,Month-to-Month,68.5
6416-YJTTB,Male,20,No,0,0,11,Offer D,8.48,Month-to-Month,79.5
6418-HNFED,Male,33,Yes,0,1,51,Offer B,40.34,Two Year,83.25
6418-PIQSP,Female,49,Yes,0,6,62,Offer B,13.32,Two Year,81.0
6419-ZTTLE,Male,69,Yes,0,2,23,None,45.83,One Year,20.75
6421-SZVEM,Female,30,Yes,1,4,28,Offer C,16.13,One Year,82.85
6424-ELEYH,Female,39,Yes,0,1,3,Offer E,35.18,Month-to-Month,74.75
6425-JWTDV,Male,43,Yes,0,5,48,Offer B,15.95,Two Year,19.25
6425-YQLLO,Female,68,Yes,0,1,66,None,27.75,One Year,105.95
6427-FEFIG,Female,63,Yes,3,8,24,Offer C,21.43,Two Year,78.6
6429-SHBCB,Male,54,No,0,0,19,Offer D,13.76,Month-to-Month,69.6
6432-TWQLB,Male,51,Yes,0,1,5,Offer E,42.29,Month-to-Month,85.4
6435-SRWBJ,Female,21,No,0,0,5,Offer E,29.74,Month-to-Month,82.75
6435-VWCCY,Male,71,Yes,0,3,65,Offer B,27.14,Two Year,92.7
6437-UDQJM,Female,72,Yes,0,5,72,None,47.4,Two Year,84.1
6437-UKHMV,Female,31,No,0,0,7,None,28.92,Month-to-Month,79.7
6439-GTPCA,Female,29,No,0,0,45,None,4.48,Month-to-Month,87.25
6439-LAJXL,Male,47,Yes,0,2,9,Offer E,34.64,Month-to-Month,68.95
6439-PKTRR,Female,50,Yes,2,6,70,Offer A,4.11,Two Year,80.7
6440-DKQGE,Male,52,No,0,0,30,Offer C,27.88,One Year,64.5
6445-TNRXS,Male,61,Yes,1,5,68,Offer A,32.59,Two Year,114.7
6447-EGDIV,Female,23,No,0,0,31,None,31.79,One Year,20.95
6457-GIRWB,Male,57,No,0,0,1,None,22.03,Month-to-Month,69.35
6457-USBER,Male,34,No,0,0,1,None,41.77,Month-to-Month,80.8
6458-CYIDZ,Female,72,No,0,0,5,Offer E,36.27,Month-to-Month,80.7
6461-PPAXN,Female,20,Yes,0,5,35,None,42.18,One Year,54.95
6461-SZMCV,Female,46,Yes,0,7,71,None,9.06,Two Year,87.95
6463-HHXJR,Female,61,Yes,2,5,71,Offer A,36.5,Two Year,100.5
6463-MVYRY,Female,67,No,0,0,57,Offer B,11.23,Two Year,69.85
6465-GSRCL,Female,19,No,2,0,67,Offer A,18.74,One Year,106.6
6467-CHFZW,Male,61,Yes,1,1,47,None,31.35,Month-to-Month,99.35
6469-MRVET,Male,32,Yes,0,8,1,None,44.69,One Year,-3.0
6469-QJKZW,Female,35,Yes,0,5,4,None,45.84,Month-to-Month,20.15
6473-ULUHT,Male,22,Yes,2,5,16,Offer D,9.16,Month-to-Month,84.9
6474-FVJLC,Male,61,No,0,0,2,Offer E,43.47,Month-to-Month,86.0
6475-VHUIZ,Female,47,Yes,0,6,23,Offer D,38.93,Month-to-Month,54.25
6476-EPYZR,Male,57,Yes,1,6,12,None,46.06,Month-to-Month,20.5
6476-YHMGA,Female,63,Yes,1,5,15,None,39.77,Month-to-Month,76.5
6478-HRRCZ,Male,47,Yes,0,7,32,None,44.45,One Year,70.5
6479-OAUSD,Male,41,No,0,0,25,Offer C,7.17,One Year,19.9
6479-SZPLM,Male,26,Yes,2,2,36,None,32.3,Two Year,19.45
6479-VDGRK,Female,46,Yes,1,0,72,None,36.13,Two Year,85.3
6480-YAGIY,Male,57,No,0,0,45,None,28.72,One Year,112.2
6481-ESCNL,Female,33,No,0,0,29,None,10.67,Month-to-Month,100.55
6481-OGDOO,Male,31,Yes,0,1,67,Offer A,30.75,One Year,90.6
6483-OATDN,Male,47,Yes,1,7,8,None,10.36,Month-to-Month,51.3
6484-LATFU,Male,20,No,0,0,68,None,5.84,Two Year,24.55
6485-QXWWE,Female,51,No,3,0,62,Offer B,2.83,Two Year,26.0
6486-LHTMA,Female,67,Yes,0,1,31,None,44.26,One Year,90.7
6490-FGZAT,Male,33,No,0,0,6,Offer E,32.34,Month-to-Month,20.65
6496-JDSSB,Female,24,No,0,0,8,None,39.92,Month-to-Month,80.0
6496-SLWHQ,Male,68,No,0,0,3,Offer E,35.43,Month-to-Month,105.0
6497-TILVL,Female,20,Yes,2,1,7,None,25.64,Month-to-Month,50.7
6500-JVEGC,Male,56,No,0,0,68,None,11.22,One Year,101.35
6502-HCJTI,Male,78,Yes,0,0,7,None,9.7,Month-to-Month,94.7
6502-KUGLL,Female,29,Yes,2,4,14,Offer D,42.64,Month-to-Month,59.45
6502-MJQAE,Male,27,No,0,0,1,None,46.21,Month-to-Month,69.6
6504-VBLFL,Male,38,Yes,0,9,55,Offer B,6.63,Two Year,58.6
6506-EYCNH,Female,27,Yes,3,9,28,None,15.85,Month-to-Month,19.55
6507-DTJZV,Male,50,No,1,0,13,Offer D,30.19,Month-to-Month,66.4
6507-ZJSUR,Male,76,Yes,0,6,23,None,46.82,One Year,90.45
6508-NJYRO,Male,36,Yes,0,5,15,None,14.27,One Year,18.8
6509-TSGWN,Female,42,Yes,2,1,37,None,31.83,Month-to-Month,26.45
6510-UPNKS,Female,21,No,0,0,23,None,43.77,One Year,24.8
6513-EECDB,Male,75,Yes,0,0,1,None,36.92,Month-to-Month,73.55
6516-NKQBO,Male,28,Yes,0,1,38,None,22.05,Two Year,81.0
6518-KZXCB,Male,61,No,0,0,22,Offer D,4.79,Two Year,25.25
6518-LGAOV,Female,60,Yes,0,1,38,None,19.08,Month-to-Month,105.0
6518-PPLMZ,Male,38,Yes,3,8,53,None,25.32,Two Year,19.4
6519-CFDBX,Female,31,No,0,0,2,None,10.81,Month-to-Month,45.4
6519-ZHPXP,Female,51,Yes,2,1,72,None,41.55,Two Year,108.3
6521-YYTYI,Male,59,No,0,0,1,Offer E,7.99,Month-to-Month,93.3
6522-YRBXD,Male,68,Yes,0,3,35,Offer C,20.44,One Year,94.55
6527-PZFPV,Male,19,Yes,2,6,24,Offer C,25.84,One Year,20.8
6532-YLWSI,Female,25,Yes,0,1,53,Offer B,37.85,One Year,20.8
6538-POCHL,Male,59,No,0,0,33,Offer C,17.63,Month-to-Month,79.0
6543-JXSOO,Female,30,Yes,0,5,23,Offer D,12.88,One Year,57.75
6543-XRMYR,Female,73,No,0,0,30,None,43.61,Month-to-Month,99.7
6546-OPBBH,Male,40,Yes,3,1,51,None,42.55,One Year,23.95
6549-YMFAW,Male,70,Yes,0,1,9,None,1.66,One Year,21.25
6551-GNYDG,Female,33,Yes,1,7,14,None,40.22,Month-to-Month,80.9
6551-VLJMV,Male,44,Yes,0,6,34,Offer C,4.42,Two Year,20.05
6551-ZCOTS,Male,73,No,0,0,33,Offer C,3.15,One Year,24.9
6556-DBKZF,Female,38,Yes,1,6,71,None,9.4,Two Year,76.05
6557-BZXLQ,Male,66,No,0,0,16,Offer D,22.9,Two Year,69.65
6559-PDZLR,Male,26,No,0,0,26,None,37.0,Month-to-Month,98.65
6559-RAKOZ,Male,61,Yes,1,7,49,Offer B,16.02,One Year,97.95
6563-VNPMN,Female,80,No,0,0,45,None,4.14,Month-to-Month,85.7
6563-VRERX,Male,63,Yes,0,2,33,None,34.22,One Year,20.6
6567-HOOPW,Female,69,No,0,0,1,None,20.06,Month-to-Month,-7.0
6568-POCUI,Female,51,Yes,0,3,45,None,48.02,Two Year,95.2
6569-KTMDU,Female,28,No,0,0,1,None,5.02,Month-to-Month,19.1
6572-ADKRS,Female,19,No,0,0,46,Offer B,42.44,Month-to-Month,74.8
6574-MCOEH,Female,47,Yes,2,2,33,None,31.59,One Year,79.15
6575-SUVOI,Female,65,Yes,0,9,25,None,30.6,One Year,69.5
6578-KRMAW,Male,22,No,0,0,32,None,46.33,Month-to-Month,93.4
6579-JPICP,Male,31,No,0,0,1,None,17.81,Month-to-Month,20.4
6582-OIVSP,Female,25,No,0,0,1,None,47.36,Month-to-Month,45.3
6582-PLFUU,Male,40,Yes,1,1,51,Offer B,28.96,Two Year,19.55
6583-KQJLK,Female,66,Yes,0,5,15,Offer D,37.84,Two Year,94.65
6583-QGCSI,Female,79,Yes,0,1,50,Offer B,37.12,Month-to-Month,88.05
6583-SZVGP,Male,59,No,0,0,48,None,9.91,Two Year,108.1
6584-VQMYT,Male,19,No,2,0,27,Offer C,2.63,One Year,56.2
6585-WCEWR,Male,24,Yes,1,1,72,None,22.78,Two Year,20.35
6586-MYGKD,Male,46,Yes,0,1,70,Offer A,18.26,Two Year,76.95
6586-PSJOX,Male,62,No,2,0,15,Offer D,1.63,One Year,55.2
6591-QGOYB,Male,29,No,0,0,17,None,38.78,Month-to-Month,106.65
6595-COKXZ,Female,63,No,0,0,1,Offer E,48.31,Month-to-Month,44.45
6595-YGXIT,Male,71,No,0,0,25,Offer C,47.66,Month-to-Month,88.95
6598-RFFVI,Male,56,No,0,0,2,None,15.79,One Year,19.3
6599-CEBNN,Female,63,No,0,0,34,Offer C,1.55,Month-to-Month,73.95
6599-GZWCM,Female,39,No,0,0,13,None,42.62,One Year,74.65
6599-RCLCJ,Male,54,Yes,0,1,47,Offer B,7.62,Month-to-Month,109.55
6599-SFQVE,Female,27,No,0,0,6,None,37.57,Month-to-Month,55.0
6603-QWSPR,Female,20,No,0,0,46,Offer B,5.86,Two Year,104.4
6603-YRDCJ,Male,19,Yes,0,3,33,Offer C,15.89,Two Year,61.05
6608-QQLVK,Male,35,No,0,0,1,None,39.58,Month-to-Month,50.5
6609-MXJHJ,Female,39,Yes,2,6,30,Offer C,47.21,Two Year,25.1
6614-FHDBO,Male,49,No,0,0,72,None,35.11,Two Year,109.2
6614-VBEGU,Female,23,Yes,0,8,24,Offer C,44.06,Month-to-Month,69.45
6614-YWYSC,Male,68,Yes,0,5,61,None,19.14,Two Year,25.0
6615-NGGZJ,Male,56,No,0,0,14,None,36.97,Month-to-Month,100.55
6615-ZGEDR,Male,42,No,0,0,1,None,1.91,Month-to-Month,19.7
6616-AALSR,Female,23,Yes,1,5,65,None,13.17,Two Year,104.3
6617-WLBQC,Female,51,Yes,3,3,23,Offer D,5.7,One Year,81.85
6618-RYATB,Female,56,No,0,0,1,Offer E,5.1,Month-to-Month,79.55
6619-RPLQZ,Female,24,Yes,1,2,45,Offer B,40.19,Two Year,20.85
6620-HVDUJ,Male,50,No,0,0,24,Offer C,23.71,Month-to-Month,60.45
6620-JDYNW,Female,64,No,0,0,18,Offer D,10.97,Month-to-Month,60.6
6621-NRZAK,Female,40,Yes,2,7,63,Offer B,46.9,Two Year,20.0
6621-YOBKI,Male,46,No,0,0,5,None,31.78,Month-to-Month,20.35
6625-FLENO,Male,31,Yes,0,9,58,None,18.68,Two Year,-4.0
6625-IUTTT,Male,29,No,0,0,67,Offer A,49.74,Two Year,65.55
6625-UTXEW,Female,26,Yes,0,1,12,Offer D,46.88,Month-to-Month,51.25
6627-CFOSN,Female,54,No,0,0,59,Offer B,39.42,Month-to-Month,99.45
6629-CZTTH,Male,62,No,0,0,1,None,48.22,Month-to-Month,55.7
6629-LADHQ,Female,42,No,0,0,2,Offer E,36.96,Month-to-Month,50.95
6630-UJZMY,Female,73,Yes,0,10,4,None,14.34,One Year,83.25
6631-HMANX,Male,39,Yes,0,10,72,None,31.15,Two Year,85.45
6633-MPWBS,Male,47,No,0,0,5,Offer E,7.31,Month-to-Month,49.2
6633-SYEUS,Female,23,No,0,0,23,None,19.96,Month-to-Month,83.2
6635-CPNUN,Male,25,Yes,0,10,28,None,33.57,Month-to-Month,96.6
6635-MYYYZ,Female,59,No,0,0,30,None,43.01,One Year,85.35
6641-XRPSU,Female,61,No,0,0,34,Offer C,4.66,Month-to-Month,70.0
6645-MXQJT,Male,40,Yes,1,10,2,Offer E,39.35,Month-to-Month,97.1
6646-JPPHA,Female,76,No,0,0,14,None,48.01,Month-to-Month,78.85
6646-QVXLR,Male,77,Yes,0,1,62,None,7.11,One Year,103.75
6646-VRFOL,Male,74,Yes,0,1,53,None,39.36,Month-to-Month,103.85
6647-ZEDXT,Female,19,No,0,0,30,None,13.16,One Year,110.45
6648-INWPS,Male,30,Yes,3,4,16,Offer D,38.55,Month-to-Month,20.15
6650-BWFRT,Female,43,Yes,0,1,72,Offer A,24.89,Two Year,117.15
6650-VJONK,Male,54,No,0,0,1,None,15.9,Month-to-Month,43.85
6651-AZVTJ,Male,27,Yes,0,1,49,None,46.94,Month-to-Month,99.8
6651-RLGGM,Male,54,Yes,2,2,67,Offer A,14.54,Two Year,26.3
6652-YFFJO,Female,42,No,0,0,11,Offer D,13.56,Month-to-Month,64.9
6653-CBBOM,Female,57,No,0,0,1,Offer E,15.92,Month-to-Month,70.3
6654-QGBZZ,Female,21,No,0,0,1,None,1.5,Month-to-Month,19.9
6655-LHBYW,Male,46,No,0,0,50,Offer B,19.8,One Year,114.35
6656-GULJQ,Male,25,Yes,2,4,72,None,21.21,Two Year,83.55
6661-HBGWL,Female,69,No,0,0,42,None,16.22,Month-to-Month,104.75
6663-JOCQO,Male,55,Yes,0,7,31,None,29.06,One Year,75.25
6664-FPDAC,Female,77,No,0,0,56,Offer B,19.46,One Year,111.95
6668-CNMFP,Female,24,Yes,3,1,19,None,36.92,One Year,89.35
6670-MFRPK,Male,53,Yes,1,5,69,Offer A,21.56,Two Year,79.2
6671-NGWON,Female,43,No,0,0,7,Offer E,41.57,Month-to-Month,20.35
6674-KVJHG,Female,50,No,0,0,11,None,1.87,One Year,25.2
6680-NENYN,Female,24,No,0,0,43,None,12.88,Two Year,104.6
6680-WKXRZ,Female,32,No,0,0,3,None,23.82,Month-to-Month,74.4
6681-ZSEXG,Male,34,Yes,0,9,56,Offer B,35.55,Two Year,59.5
6682-QJDGB,Male,20,No,1,0,40,None,8.08,Month-to-Month,55.25
6683-VLCTZ,Male,73,No,0,0,20,None,44.44,Month-to-Month,98.55
6685-GBWJZ,Male,59,Yes,0,6,63,None,46.99,One Year,70.8
6685-XSHHU,Male,45,Yes,2,9,60,None,32.12,Two Year,20.95
6686-YPGHK,Male,65,No,0,0,47,None,36.58,Month-to-Month,85.5
6688-UZPWD,Female,36,Yes,0,1,11,None,7.89,Month-to-Month,102.0
6689-KXGBO,Female,36,No,0,0,1,None,30.96,Month-to-Month,50.55
6689-TCZHQ,Female,70,No,0,0,5,Offer E,12.27,Month-to-Month,78.95
6689-VRRTK,Female,71,No,0,0,44,None,49.75,One Year,109.8
6691-CCIHA,Female,46,Yes,0,1,62,Offer B,4.7,Two Year,84.95
6692-UDPJC,Female,61,Yes,1,1,14,None,9.13,Month-to-Month,91.65
6692-YQHXC,Male,43,No,0,0,16,None,27.43,Month-to-Month,69.95
6693-DJWTY,Female,46,No,3,0,35,None,12.56,One Year,-4.0
6693-FRIRW,Male,61,No,0,0,18,None,7.56,Month-to-Month,101.3
6695-AMZUF,Female,31,Yes,0,0,70,Offer A,31.15,Two Year,86.45
6695-FRVEC,Male,60,Yes,0,1,67,None,21.17,Two Year,60.4
6696-YDAYZ,Male,30,Yes,2,3,16,Offer D,27.24,Two Year,20.5
6698-OXETB,Male,60,No,0,0,11,Offer D,49.8,Two Year,20.4
6701-YVNQG,Male,63,Yes,0,4,72,Offer A,47.66,Two Year,88.7
6705-LNMDD,Male,38,No,0,0,20,Offer D,49.81,Month-to-Month,50.0
6705-LXORM,Female,79,Yes,0,1,5,Offer E,5.42,One Year,70.05
6710-HSJRD,Male,48,Yes,0,8,61,Offer B,12.32,Month-to-Month,114.1
6711-FLDFB,Female,62,No,0,0,7,Offer E,46.79,Month-to-Month,74.9
6711-VTNRE,Female,42,No,0,0,36,None,27.72,Month-to-Month,87.55
6712-OAWRH,Female,79,No,0,0,26,Offer C,34.69,Month-to-Month,91.25
6715-OFDBP,Male,52,No,0,0,5,None,14.26,Month-to-Month,70.05
6718-BDGHG,Female,64,Yes,0,6,43,None,12.98,One Year,64.85
6719-FGEDO,Female,27,Yes,0,1,72,Offer A,38.79,Two Year,97.0
6719-OXYBR,Male,41,No,0,0,15,None,27.3,Month-to-Month,85.3
6723-WSNTY,Female,73,Yes,0,3,66,None,6.94,One Year,108.1
6725-TPKJO,Male,28,No,0,0,44,None,47.53,Two Year,20.05
6726-NNFWD,Female,74,Yes,0,10,71,Offer A,16.26,Two Year,89.45
6726-WEXXK,Male,72,Yes,0,7,27,None,41.11,One Year,85.9
6727-IOTLZ,Male,48,Yes,0,3,14,Offer D,5.17,Two Year,81.95
6728-CZFEI,Female,28,No,0,0,15,None,6.56,One Year,56.15
6728-DKUCO,Female,25,Yes,0,1,72,Offer A,25.82,One Year,104.15
6728-VOIFY,Female,20,Yes,0,5,63,Offer B,20.51,One Year,96.0
6728-WYQBC,Male,52,No,0,0,1,Offer E,2.29,Month-to-Month,20.95
6729-FZWSY,Male,45,No,0,0,67,Offer A,9.05,One Year,19.45
6729-GDNGC,Female,71,No,0,0,20,None,21.49,One Year,80.7
6732-FZUGP,Female,30,No,0,0,47,Offer B,40.25,One Year,94.9
6732-VAILE,Male,33,Yes,0,10,70,None,30.06,Two Year,85.95
6733-LRIZX,Male,42,No,0,0,35,None,20.07,Two Year,108.95
6734-CKRSM,Female,38,No,0,0,3,None,40.2,Month-to-Month,20.0
6734-FQAJX,Male,65,No,0,0,67,None,34.23,Two Year,105.05
6734-GMPVK,Male,34,No,0,0,5,Offer E,44.65,Month-to-Month,105.3
6734-JDTTV,Male,55,Yes,1,5,65,Offer B,33.47,Two Year,19.85
6734-PSBAW,Male,46,Yes,0,1,72,Offer A,1.86,Two Year,23.55
6736-DHUQI,Female,64,Yes,3,5,67,None,3.47,One Year,84.8
6741-EGCBI,Male,69,No,0,0,30,None,4.04,Two Year,90.5
6741-QRLUP,Female,50,No,0,0,63,None,31.34,Two Year,80.3
6745-JEFZB,Male,64,Yes,0,2,35,None,23.85,Month-to-Month,91.5
6746-WAUWT,Male,62,No,0,0,19,None,26.54,One Year,19.7
6749-UTDVX,Male,64,No,0,0,72,Offer A,10.87,Two Year,103.65
